"","term","best","auc","anova_p_value","is_sig","is_best","tsm_C","tsm_P","p_adj_overall","is_sig_overall"
"HP:0000453","Choanal atresia","BLCA",0.683294223612807,1.14628870365897e-06,TRUE,TRUE,0.234779634244424,0.000209061010768364,0.000984819155711466,TRUE
"HP:0000455","Broad nasal tip","UCEC",0.783524503204174,1.58161257200592e-08,TRUE,TRUE,0.241646572621576,8.64108007414884e-06,6.65268943591171e-05,TRUE
"HP:0000457","Depressed nasal ridge","CHOL",0.669526992550709,5.41136395454924e-06,FALSE,FALSE,0.123972031566349,0.0242589433066769,0.0514313586722388,FALSE
"HP:0000463","Anteverted nares","UCEC",0.701177872496381,3.48746924234102e-37,TRUE,TRUE,0.373280810664646,2.31941516414704e-15,1.45465212357738e-13,TRUE
"HP:0000464","Abnormality of the neck","UCEC",0.690286046971433,1.36863814578789e-38,TRUE,TRUE,0.274864221760264,8.65524530279437e-12,2.96009389355567e-10,TRUE
"HP:0000465","Webbed neck","THCA",0.70634808522754,8.94107294383588e-11,TRUE,TRUE,0.595591120310701,2.64934436899862e-05,0.000173101043428782,TRUE
"HP:0000470","Short neck","UCEC",0.70433253201472,3.82096867121054e-22,TRUE,TRUE,0.229122380332446,2.17044366994979e-07,2.70462118120473e-06,TRUE
"HP:0000478","Abnormality of the eye","UCEC",0.669848336012256,4.33586775284141e-142,TRUE,TRUE,0.367445393571,7.16641841040753e-44,2.85197393030909e-40,TRUE
"HP:0000479","Abnormal retinal morphology","UCEC",0.640655350800107,9.73722936799516e-34,TRUE,TRUE,0.315476524054942,1.07112241502488e-15,7.20268123504285e-14,TRUE
"HP:0000481","Abnormality of the cornea","UCEC",0.670115185204756,2.48569521474815e-34,TRUE,TRUE,0.32670334540486,5.22609060272711e-16,3.75044823319643e-14,TRUE
"HP:0000482","Microcornea","UCEC",0.672897299256464,1.90720077476892e-07,TRUE,TRUE,0.195596051433628,0.00018778086684425,0.000900958571813585,TRUE
"HP:0000483","Astigmatism","UCEC",0.725871013172592,1.74471631067322e-07,TRUE,TRUE,0.268182634889039,5.38755478825663e-07,5.99658272084216e-06,TRUE
"HP:0000486","Strabismus","UCEC",0.690988874086156,9.6905399485762e-58,TRUE,TRUE,0.394569500287557,3.17927314005701e-21,5.06094039924129e-19,TRUE
"HP:0000488","Retinopathy","THCA",0.632407835997462,0.00211219696998836,FALSE,TRUE,0.219780491718078,0.0649206877576043,0.116930531064403,FALSE
"HP:0000490","Deeply set eye","UCEC",0.767479326756088,1.14492781334531e-21,TRUE,TRUE,0.359439810516892,2.41780185092578e-09,4.90461973244332e-08,TRUE
"HP:0000491","Keratitis","UCEC",0.66335864635593,0.000843285468751784,TRUE,FALSE,0.155352242266833,0.0287274157822,0.0591770435876705,FALSE
"HP:0000492","Abnormality of the eyelid","UCEC",0.703204627645423,1.62581518350394e-87,TRUE,TRUE,0.400134781177857,8.8379073767654e-29,4.65071628840483e-26,TRUE
"HP:0000494","Downslanted palpebral fissures","UCEC",0.725724654701426,1.77592878936535e-38,TRUE,TRUE,0.399351543711657,7.09961625776616e-15,4.0947668155464e-13,TRUE
"HP:0000496","Abnormality of eye movement","UCEC",0.672794484138759,1.25876593725165e-78,TRUE,TRUE,0.349977668881899,1.98052629956133e-25,6.06290344682495e-23,TRUE
"HP:0000499","Abnormality of the eyelashes","STAD",0.694729009702341,5.17470627496109e-17,TRUE,TRUE,0.413192060267872,1.48629043054139e-11,4.84106025947767e-10,TRUE
"HP:0000501","Glaucoma","UCEC",0.656414976679795,1.78993175084961e-16,TRUE,TRUE,0.315984327896793,1.84502758570572e-10,4.82484633165196e-09,TRUE
"HP:0000502","Abnormality of the conjunctiva","UCEC",0.680744671819358,1.92144419757652e-12,TRUE,TRUE,0.345455130616737,1.61841945899635e-08,2.70618526497418e-07,TRUE
"HP:0000504","Abnormality of vision","COAD",0.651234108907068,3.70228018787115e-40,TRUE,TRUE,0.247023516144734,2.34099787314868e-14,1.24814730919012e-12,TRUE
"HP:0000505","Visual impairment","UCEC",0.645437108750498,8.84212528457082e-29,TRUE,TRUE,0.277140403452287,3.04425425667317e-12,1.12460147122468e-10,TRUE
"HP:0000506","Telecanthus","UCEC",0.715097218716049,6.97305165917175e-13,TRUE,TRUE,0.253787771051408,1.5526767397659e-06,1.51752571913355e-05,TRUE
"HP:0000508","Ptosis","UCS",0.671969927956867,9.85615721380825e-34,TRUE,TRUE,0.205447187016391,3.17538717470991e-09,6.25588429163372e-08,TRUE
"HP:0000509","Conjunctivitis","ACC",0.654244950223735,3.45200974202788e-05,TRUE,TRUE,0.179716601780112,6.71898940446457e-05,0.00037869251985302,TRUE
"HP:0000510","Rod-cone dystrophy","UCEC",0.650473415497424,1.84362610831155e-05,TRUE,TRUE,0.208643938331229,1.92566914363737e-05,0.000132128671523306,TRUE
"HP:0000512","Abnormal electroretinogram","UCEC",0.660271647693757,2.726645862988e-06,TRUE,TRUE,0.228703061551524,1.69627798234911e-06,1.63488033807386e-05,TRUE
"HP:0000517","Abnormality of the lens","UCEC",0.66314342084145,1.74830399866217e-38,TRUE,TRUE,0.315637621886257,6.107099157318e-16,4.31200601146375e-14,TRUE
"HP:0000518","Cataract","UCEC",0.659639840232003,8.47911414893756e-36,TRUE,TRUE,0.325717421211327,1.05700550161838e-15,7.11868812905323e-14,TRUE
"HP:0000519","Congenital cataract","UCS",0.713191868286401,1.88127178820426e-05,TRUE,FALSE,0.164052288411431,0.0189641404129697,0.041677504428845,TRUE
"HP:0000520","Proptosis","STAD",0.691603832372663,2.28256613530149e-14,TRUE,TRUE,0.307956126829594,2.00678635011924e-07,2.52294885878288e-06,TRUE
"HP:0000525","Abnormality of the iris","COAD",0.676374425765964,7.0613396174833e-23,TRUE,TRUE,0.279939724849573,5.83462337378092e-10,1.36222118832338e-08,TRUE
"HP:0000527","Long eyelashes","STAD",0.793739600219412,1.55204170813111e-12,TRUE,TRUE,0.474878779854748,2.30163177383808e-09,4.69946459290954e-08,TRUE
"HP:0000528","Anophthalmia","UCEC",0.67069643422069,0.00195519788298363,TRUE,TRUE,0.199453483894167,0.00115960732874165,0.00410138386776659,TRUE
"HP:0000529","Progressive visual loss","UCS",0.674250117900922,0.00026472539710855,TRUE,TRUE,0.149760740335941,0.011897686689199,0.028153142297642,TRUE
"HP:0000532","Chorioretinal abnormality","UCEC",0.67461511862101,1.26214770450173e-08,TRUE,TRUE,0.250097462212545,8.47639165340281e-07,8.87921801912806e-06,TRUE
"HP:0000534","Abnormality of the eyebrow","UCEC",0.694718462631299,4.74828204939711e-30,TRUE,TRUE,0.314811052982635,5.09466828610315e-12,1.82358298358505e-10,TRUE
"HP:0000535","Sparse and thin eyebrow","KIRP",0.658662247062196,0.00476619584444747,TRUE,TRUE,0.187327863165718,0.000534248186906007,0.00215193675285217,TRUE
"HP:0000539","Abnormality of refraction","UCEC",0.715403552403372,8.93560101112131e-46,TRUE,TRUE,0.490318211764837,2.33655414756335e-22,4.42792183392785e-20,TRUE
"HP:0000540","Hypermetropia","UCEC",0.697919874193863,1.8317941223812e-09,TRUE,TRUE,0.252696519106827,4.15126974339812e-07,4.78226274439464e-06,TRUE
"HP:0000541","Retinal detachment","UVM",0.719266509594569,1.1735172408171e-15,TRUE,TRUE,0.259819386133639,0.000916952927082409,0.00337539247533096,TRUE
"HP:0000543","Optic disc pallor","KIRP",0.641914201505306,0.0108309299162049,FALSE,FALSE,0.127378400851193,0.0924811574938429,0.156697017162939,FALSE
"HP:0000545","Myopia","UCEC",0.719873424721119,6.84042294007388e-35,TRUE,TRUE,0.446185640867654,6.32160176222308e-17,5.30142602956087e-15,TRUE
"HP:0000546","Retinal degeneration","UCEC",0.688734410141027,1.07170159142559e-05,TRUE,TRUE,0.219854605245973,5.61949149214838e-05,0.000325939839149292,TRUE
"HP:0000549","Abnormal conjugate eye movement","UCEC",0.691427454603811,6.42703449934188e-59,TRUE,TRUE,0.391404181072522,3.05171349269802e-21,4.87561349840688e-19,TRUE
"HP:0000551","Abnormality of color vision","CESC",0.630699495008183,0.0200347538293137,TRUE,TRUE,0.227902265036693,0.00488993730514651,0.0135242541995258,TRUE
"HP:0000553","Abnormality of the uvea","COAD",0.669955528495852,2.23952321701324e-25,TRUE,TRUE,0.258974372549799,1.4608572655223e-10,3.89467038096858e-09,TRUE
"HP:0000556","Retinal dystrophy","UCEC",0.66042077175239,9.56057220179355e-12,TRUE,TRUE,0.245879512435096,5.914894225561e-08,8.59948221913512e-07,TRUE
"HP:0000563","Keratoconus","COAD",0.667581137471477,0.00035903848656162,TRUE,TRUE,0.143384268543824,0.00588809772458666,0.0157332213875057,TRUE
"HP:0000565","Esotropia","STAD",0.749908435612707,1.05286860119936e-10,TRUE,TRUE,0.402877004277542,5.84067731777467e-07,6.43547672446272e-06,TRUE
"HP:0000568","Microphthalmia","UCEC",0.682697364866684,8.0080014779814e-16,TRUE,TRUE,0.281996314904858,1.6575072555967e-08,2.76099838740492e-07,TRUE
"HP:0000572","Visual loss","UVM",0.686512211702962,2.78767037680968e-16,TRUE,TRUE,0.234776394521547,0.000339609609469838,0.00147546151887174,TRUE
"HP:0000574","Thick eyebrow","STAD",0.812999585233394,3.79947937234563e-18,TRUE,TRUE,0.402303219026926,4.72269408108719e-08,7.04397465395818e-07,TRUE
"HP:0000575","Scotoma","UCS",0.753273340910543,2.58838614732297e-05,TRUE,TRUE,0.162191678065391,0.0214091780527106,0.0462818853548375,TRUE
"HP:0000580","Pigmentary retinopathy","KIRP",0.641901435803895,5.34428090415684e-07,TRUE,FALSE,0.15637375804212,0.000247471644177089,0.00113366666968357,TRUE
"HP:0000581","Blepharophimosis","COAD",0.740527879434004,1.93696541405919e-11,TRUE,TRUE,0.250396935735333,7.68622120574306e-06,6.0105755538158e-05,TRUE
"HP:0000582","Upslanted palpebral fissure","UCEC",0.702390635902677,5.46354247022962e-14,TRUE,TRUE,0.257491856315005,8.67368143288132e-08,1.20310227631753e-06,TRUE
"HP:0000587","Abnormality of the optic nerve","UCEC",0.630416696452625,9.62272174017056e-24,TRUE,TRUE,0.279293210813733,9.92593383972707e-12,3.36574500207508e-10,TRUE
"HP:0000589","Coloboma","UCEC",0.712062838349475,2.19450744208956e-21,TRUE,TRUE,0.320514334714396,4.60963333691145e-09,8.7054059083967e-08,TRUE
"HP:0000591","Abnormality of the sclera","UCEC",0.691518403221686,6.7950964745735e-09,TRUE,TRUE,0.276046511033541,6.20751253660819e-07,6.79690017014908e-06,TRUE
"HP:0000592","Blue sclerae","STAD",0.703801737194324,5.57603298148329e-07,TRUE,TRUE,0.267006313039391,0.00116032590841879,0.00410294240443789,TRUE
"HP:0000597","Ophthalmoparesis","UCS",0.634387510102259,1.17157179555604e-07,TRUE,TRUE,0.173642204158395,0.000360851727755359,0.00155173332359711,TRUE
"HP:0000598","Abnormality of the ear","UCEC",0.670608617710681,9.00477308593312e-105,TRUE,TRUE,0.359056438214982,6.43121317386241e-35,7.60899426754057e-32,TRUE
"HP:0000599","Abnormality of the frontal hairline","TGCT",0.782122476090976,3.95529233258966e-13,TRUE,TRUE,0.170147687341903,3.9024732285845e-05,0.00023993633153724,TRUE
"HP:0000600","Abnormality of the pharynx","UCEC",0.673703490578074,1.65177308423351e-09,TRUE,TRUE,0.226546699508499,2.66369213668906e-06,2.40385364877144e-05,TRUE
"HP:0000601","Hypotelorism","STAD",0.727386938802277,1.34111559397888e-05,TRUE,TRUE,0.251064045823135,0.00449942796625143,0.0126439182597652,TRUE
"HP:0000602","Ophthalmoplegia","UCS",0.6348217967135,8.12535622712466e-07,TRUE,TRUE,0.156184940906937,0.0025933743870331,0.0080248502980675,TRUE
"HP:0000606","Abnormality of the periorbital region","UCEC",0.689816339582061,4.18515629194209e-38,TRUE,TRUE,0.321172901843123,1.12030496208914e-13,5.35983278911632e-12,TRUE
"HP:0000610","Abnormality of the choroid","UCEC",0.66810336385889,9.45423088096781e-09,TRUE,TRUE,0.253867845053148,4.39237976120483e-07,5.00340401838414e-06,TRUE
"HP:0000612","Iris coloboma","COAD",0.714591026689903,4.7791584023912e-14,TRUE,FALSE,0.228704811378115,2.08008074814447e-05,0.00014116963440967,TRUE
"HP:0000613","Photophobia","UCEC",0.654205777859236,1.64077880345252e-05,TRUE,TRUE,0.220050617403907,2.46471518096002e-06,2.24594862118455e-05,TRUE
"HP:0000615","Abnormality of the pupil","STAD",0.644980323397634,0.0107914198019112,TRUE,TRUE,0.306942502855625,0.000565173751790115,0.00225307769405009,TRUE
"HP:0000618","Blindness","LIHC",0.634432727141423,5.32042817954737e-06,TRUE,TRUE,0.156421176322329,0.000239980141824295,0.00110454954142576,TRUE
"HP:0000632","Lacrimation abnormality","STAD",0.735835218958364,6.94956531683941e-07,TRUE,TRUE,0.336024721980529,2.2713195565086e-05,0.000152125588901041,TRUE
"HP:0000639","Nystagmus","UCEC",0.661582177511785,1.54617008225793e-38,TRUE,TRUE,0.284170689823309,4.07239777065563e-14,2.07053757036261e-12,TRUE
"HP:0000648","Optic atrophy","UCS",0.633836276138332,3.63909873375477e-16,TRUE,FALSE,0.170926448232934,8.45153069161564e-06,6.52692735423431e-05,TRUE
"HP:0000649","Abnormality of visual evoked potentials","UCS",0.71085743996987,0.00195829805169291,TRUE,TRUE,0.120000825340979,0.00130945377460097,0.0045317303014008,TRUE
"HP:0000653","Sparse eyelashes","SKCM",0.635501715310514,0.0107006920559435,TRUE,TRUE,0.27565874196825,0.00100382458944749,0.00363198819965727,TRUE
"HP:0000657","Oculomotor apraxia","DLBC",0.674795256978563,0.00186608087960667,TRUE,FALSE,0.221512759530925,0.0101450853361282,0.0246481993381256,TRUE
"HP:0000662","Nyctalopia","UCS",0.62653304580893,0.000356705630905703,TRUE,TRUE,0.111182882047992,0.00386631704549345,0.0111862741674447,TRUE
"HP:0000664","Synophrys","COAD",0.785394965728763,8.90427441218181e-12,TRUE,FALSE,0.167634293788068,0.00170647749622243,0.00566444941421239,TRUE
"HP:0000668","Hypodontia","KIRP",0.72881270226533,1.62146378590339e-12,TRUE,FALSE,0.188279391697279,9.65311535038677e-05,0.000514018705240885,TRUE
"HP:0000670","Carious teeth","UCS",0.707595802564615,5.49609206473645e-12,TRUE,FALSE,0.184562692198992,0.000448705677166172,0.00185587110011587,TRUE
"HP:0000678","Dental crowding","UCEC",0.788905393381121,3.68796693025924e-12,TRUE,TRUE,0.2558022754962,1.77742645733705e-06,1.70222315896712e-05,TRUE
"HP:0000682","Abnormality of dental enamel","UCEC",0.713763346343983,1.74964624614512e-15,TRUE,TRUE,0.351983920959154,1.97594686512937e-09,4.09366067051128e-08,TRUE
"HP:0000684","Delayed eruption of teeth","STAD",0.749423757842498,2.30166820985512e-11,TRUE,TRUE,0.334815020748548,1.23249532105461e-06,1.23463879117818e-05,TRUE
"HP:0000685","Hypoplasia of teeth","UCEC",0.701660413747297,7.15074740833894e-05,TRUE,TRUE,0.23406488565014,1.66023813369471e-05,0.00011637883833566,TRUE
"HP:0000687","Widely spaced teeth","UCEC",0.761377129173558,1.80281209623678e-08,TRUE,TRUE,0.202604087044078,0.00073587283075303,0.00281179587317306,TRUE
"HP:0000689","Dental malocclusion","CESC",0.795900155214438,1.91882281944398e-14,TRUE,TRUE,0.319046957700867,1.51606027848255e-05,0.000107442212645058,TRUE
"HP:0000691","Microdontia","SKCM",0.732890681430333,5.33288341326476e-12,TRUE,FALSE,0.209099351640006,0.000513388951543475,0.00208238862216279,TRUE
"HP:0000692","Misalignment of teeth","UCEC",0.772943029666608,7.48680589748296e-39,TRUE,TRUE,0.380871522248663,2.0938140895731e-12,7.98521186759287e-11,TRUE
"HP:0000707","Abnormality of the nervous system","UCEC",0.672706691348082,2.72535999784427e-181,TRUE,TRUE,0.394578537507391,9.78090599523226e-57,1.07042235211822e-52,TRUE
"HP:0000708","Behavioral abnormality","UCEC",0.66146171059063,2.96142856210325e-57,TRUE,TRUE,0.351987787655608,5.79479934439998e-24,1.40150903922902e-21,TRUE
"HP:0000709","Psychosis","UCS",0.694757693206309,7.37014763571781e-06,TRUE,TRUE,0.196905646215986,0.00190888193690188,0.00621380247396019,TRUE
"HP:0000711","Restlessness","DLBC",0.652546620837267,0.00726430217993095,TRUE,TRUE,0.216687490993303,0.00703311402457862,0.0182307910670271,TRUE
"HP:0000712","Emotional lability","DLBC",0.592175270325238,0.291540517411887,FALSE,TRUE,0.178714344466651,0.048259043084306,0.0913354029424375,FALSE
"HP:0000713","Agitation","DLBC",0.658748060088295,0.016215133690687,TRUE,TRUE,0.225324022608982,0.00799471004962016,0.0202485782881377,TRUE
"HP:0000716","Depressivity","UCS",0.660786220614544,1.2341114732362e-10,TRUE,TRUE,0.196888573911707,1.09371102292296e-05,8.14045893527665e-05,TRUE
"HP:0000717","Autism","UCS",0.752067821198627,2.28087427770742e-18,TRUE,TRUE,0.283758014791671,1.45367119924847e-09,3.09511785845426e-08,TRUE
"HP:0000718","Aggressive behavior","UCEC",0.697803260360453,2.21612638163746e-10,TRUE,TRUE,0.237750449374595,1.49181802401404e-06,1.46524177292435e-05,TRUE
"HP:0000722","Obsessive-compulsive behavior","CESC",0.739233584888628,1.23604030815657e-05,TRUE,TRUE,0.25005180100356,0.00114744156466637,0.00406427720162107,TRUE
"HP:0000726","Dementia","UCS",0.63887232925436,0.000169535523525218,TRUE,TRUE,0.128689516050226,0.00848574055002752,0.0212804639274751,TRUE
"HP:0000729","Autistic behavior","UCS",0.734962589210863,2.19819341565674e-22,TRUE,TRUE,0.271824746633273,1.91975616776589e-10,4.99936026175608e-09,TRUE
"HP:0000733","Stereotypy","STAD",0.769665045810012,6.41694121423829e-10,TRUE,FALSE,0.265515692829518,0.00127499510849937,0.00443180767585107,TRUE
"HP:0000736","Short attention span","UCS",0.726973807988025,7.87332978576154e-15,TRUE,TRUE,0.223317973061415,1.51043492712893e-06,1.48153258727304e-05,TRUE
"HP:0000737","Irritability","PAAD",0.613045121648316,0.000144464183040382,TRUE,TRUE,0.0906979014650607,0.000114343951605192,0.000593141465276559,TRUE
"HP:0000738","Hallucinations","UCS",0.675788094984978,1.45362260524853e-07,TRUE,TRUE,0.265460987751924,3.10983286001917e-07,3.70942897221251e-06,TRUE
"HP:0000739","Anxiety","UCS",0.683778234855485,1.50831676712014e-12,TRUE,TRUE,0.221208406326342,8.69522309860051e-07,9.07803687966458e-06,TRUE
"HP:0000750","Delayed speech and language development","UCEC",0.73015584164322,1.47900844209515e-38,TRUE,TRUE,0.38330208004904,2.49002905085704e-14,1.31646753297485e-12,TRUE
"HP:0000752","Hyperactivity","UCEC",0.736587874375355,8.85821944351467e-26,TRUE,TRUE,0.335818077468946,1.11743873229117e-10,3.05349550217092e-09,TRUE
"HP:0000759","Abnormal peripheral nervous system morphology","UCS",0.682182570292903,9.28839067061131e-54,TRUE,TRUE,0.247007401795273,8.79892712300361e-15,4.98294739633384e-13,TRUE
"HP:0000762","Decreased nerve conduction velocity","UCS",0.746014664728777,1.48601185730706e-11,TRUE,FALSE,0.11218743801423,0.0032815360640726,0.00976630109054608,TRUE
"HP:0000763","Sensory neuropathy","CESC",0.688236776326394,4.5829712311611e-11,TRUE,TRUE,0.274054754102008,4.13343955204287e-06,3.50669476415172e-05,TRUE
"HP:0000764","Peripheral axonal degeneration","CESC",0.657403906565791,5.80134403425088e-05,TRUE,FALSE,0.203903652176142,0.0076192112070485,0.0194801660758838,TRUE
"HP:0000765","Abnormality of the thorax","STAD",0.706473493621174,7.20460930929493e-56,TRUE,TRUE,0.363062950035383,2.89387681751316e-18,2.97376412120789e-16,TRUE
"HP:0000766","Abnormality of the sternum","COAD",0.721626378534714,1.06823842305806e-28,TRUE,TRUE,0.278173458594527,2.17908765523946e-09,4.48480212485955e-08,TRUE
"HP:0000767","Pectus excavatum","UCEC",0.758294651614839,1.16064108430839e-30,TRUE,TRUE,0.423175916803195,2.42122197160932e-13,1.1006377261596e-11,TRUE
"HP:0000768","Pectus carinatum","COAD",0.698813261374618,1.75160591986276e-09,TRUE,TRUE,0.242257807204887,1.39145459172412e-05,9.97417982762648e-05,TRUE
"HP:0000769","Abnormality of the breast","UCEC",0.683361305905045,1.00976545269158e-24,TRUE,TRUE,0.415948796324889,1.51557801368835e-15,9.87680552134876e-14,TRUE
"HP:0000771","Gynecomastia","DLBC",0.653572290610683,0.000751374050248284,TRUE,TRUE,0.229253653801106,0.000780525042049178,0.00295215692420467,TRUE
"HP:0000772","Abnormality of the ribs","COAD",0.693621177974165,1.65187765488364e-15,TRUE,FALSE,0.178641570744078,0.000113981210176391,0.000591750647139672,TRUE
"HP:0000774","Narrow chest","STAD",0.717725642188549,2.12184971523587e-09,TRUE,TRUE,0.305960187109478,1.93744015816215e-05,0.000132832232362892,TRUE
"HP:0000775","Abnormality of the diaphragm","STAD",0.730947849993377,1.44869051719726e-15,TRUE,TRUE,0.359421681171286,2.67215203413465e-07,3.24033594034013e-06,TRUE
"HP:0000776","Congenital diaphragmatic hernia","TGCT",0.723058610738005,6.66935946137333e-06,TRUE,TRUE,0.148006187219838,0.00118258808184253,0.00416752341577351,TRUE
